0,1,2,3,4,5,6,7,8,9,10,11
0,19,20000000,0,1,52,52,0,1,0,0,0
37,1003,37,37,2,22,534,0,2,1,0,0
24,27,24,24,2,22,534,0,2,1,0,0
121985752,27,15,6838,15,22,534,0,15,5,6,0
121992787,16,20000000,0,1,52,52,0,1,0,0,0
0,16,20000000,0,0,52,52,0,0,0,0,0
121992804,17,20000000,0,0,52,52,0,0,0,0,0
3980,17,15,2643,11,22,534,0,11,3,7,0
0,28,20000000,0,1,52,52,0,1,0,0,0
0,33,20000000,0,1,52,52,0,1,0,0,0
53,34,26,27,3,22,534,0,3,2,0,0
0,26,20000000,0,1,52,52,0,1,0,0,0
625,1536,625,625,2,22,534,0,2,1,0,0
0,13403,20000000,0,1,52,52,0,1,0,0,0
0,26,20000000,0,1,52,52,0,1,0,0,0
0,23,20000000,0,1,52,52,0,1,0,0,0
0,7933,20000000,0,1,52,52,0,1,0,0,0
0,26,20000000,0,1,52,52,0,1,0,0,0
0,17,20000000,0,1,52,52,0,1,0,0,0
0,16,20000000,0,1,52,52,0,1,0,0,0
0,16,20000000,0,1,52,52,0,1,0,0,0
0,16,20000000,0,1,52,52,0,1,0,0,0
0,7973,20000000,0,1,52,52,0,1,0,0,0
0,26,20000000,0,1,52,52,0,1,0,0,0
0,19,20000000,0,1,52,52,0,1,0,0,0
27395855,856634,15,15001453,677,22,534,0,677,1,75,150
23,100295,23,23,2,22,534,0,2,1,0,0
28,21352,28,28,2,22,534,0,2,1,0,0
28,10528,28,28,2,22,534,0,2,1,0,0
74,11160,74,74,2,22,534,0,2,1,0,0
58,20151,58,58,2,22,534,0,2,1,0,0
150457120,12168,19,134,4,22,534,0,4,2,0,0
150457120,12168,20000000,0,0,22,534,0,0,0,0,0
29,3423,29,29,2,22,534,0,2,1,0,0
17,1801,17,17,2,22,534,0,2,1,0,0
32,2048,32,32,2,22,534,0,2,1,0,0
28,8004,28,28,2,22,534,0,2,1,0,0
23,19904,23,23,2,22,534,0,2,1,0,0
38,8078,38,38,2,22,534,0,2,1,0,0
27,6210,27,27,2,22,534,0,2,1,0,0
26,29891,26,26,2,22,534,0,2,1,0,0
31,3725,31,31,2,22,534,0,2,1,0,0
33,48209,33,33,2,22,534,0,2,1,0,0
24,3820,24,24,2,22,534,0,2,1,0,0
21,19972,21,21,2,22,534,0,2,1,0,0
26,1717,26,26,2,22,534,0,2,1,0,0
15,21,15,15,2,22,534,0,2,1,0,0
23,18211,23,23,2,22,534,0,2,1,0,0
27,8290,27,27,2,22,534,0,2,1,0,0
36,7839,36,36,2,22,534,0,2,1,0,0
26,5613,26,26,2,22,534,0,2,1,0,0
25,764,25,1371,3,22,534,0,3,2,0,0
0,26,20000000,0,1,52,52,0,1,0,0,0
23,19908,23,23,2,22,534,0,2,1,0,0
23,36127,23,23,2,22,534,0,2,1,0,0
23,23824,23,23,2,22,534,0,2,1,0,0
32,8152,32,32,2,22,534,0,2,1,0,0
31,3845,31,31,2,22,534,0,2,1,0,0
26,31987,26,26,2,22,534,0,2,1,0,0
34,7271,34,34,2,22,534,0,2,1,0,0
49,4659,18,31,3,22,534,0,3,2,0,0
0,19,20000000,0,1,52,52,0,1,0,0,0
251,7924,251,251,2,22,534,0,2,1,0,0
32,4522,32,32,2,22,534,0,2,1,0,0
38,7118,38,38,2,22,534,0,2,1,0,0
53,8184,53,3803,3,22,534,0,3,2,0,0
0,18,20000000,0,1,52,52,0,1,0,0,0
34,31945,34,34,2,22,534,0,2,1,0,0
30,9007,30,30,2,22,534,0,2,1,0,0
35,11711,35,35,2,22,534,0,2,1,0,0
156,11159,16,3935,6,22,534,0,6,3,0,0
156,11159,20000000,0,0,22,534,0,0,0,0,0
156,11159,20000000,0,0,22,534,0,0,0,0,0
25,7038,25,25,2,22,534,0,2,1,0,0
27,11946,27,27,2,22,534,0,2,1,0,0
195,10510,195,195,2,22,534,0,2,1,0,0
30,3906,30,30,2,22,534,0,2,1,0,0
23,24115,23,23,2,22,534,0,2,1,0,0
26,15937,26,26,2,22,534,0,2,1,0,0
47,6337,47,47,2,22,534,0,2,1,0,0
37,6346,37,37,2,22,534,0,2,1,0,0
37,19811,37,37,2,22,534,0,2,1,0,0
44,23346,16,28,3,22,534,0,3,2,0,0
0,18,20000000,0,1,52,52,0,1,0,0,0
84,16719,30,84,3,22,534,0,3,2,0,0
0,28,20000000,0,1,52,52,0,1,0,0,0
48,46553,48,48,2,22,534,0,2,1,0,0
151104719,21,18,8430,5,22,534,0,5,3,0,0
151104719,21,18,8430,6,22,534,0,6,3,0,0
42,21,20000000,0,0,22,534,0,0,0,0,0
207,44164,207,207,2,22,534,0,2,1,0,0
91,675,91,91,2,22,534,0,2,1,0,0
25,14906,25,25,2,22,534,0,2,1,0,0
151165393,14906,24,565,4,22,534,0,4,2,0,0
41,3976,41,41,2,22,534,0,2,1,0,0
28,11227,28,28,2,22,534,0,2,1,0,0
27,18508,27,27,2,22,534,0,2,1,0,0
138,1527,138,138,2,22,534,0,2,1,0,0
36,3633,36,36,2,22,534,0,2,1,0,0
94,30111,29,65,3,22,534,0,3,2,0,0
0,22,20000000,0,1,52,52,0,1,0,0,0
53,9975,19,34,3,22,534,0,3,2,0,0
0,19,20000000,0,1,52,52,0,1,0,0,0
617,15807,617,617,2,22,534,0,2,1,0,0
368,7541,368,368,2,22,534,0,2,1,0,0
36,5456,36,36,2,22,534,0,2,1,0,0
38,9981,38,38,2,22,534,0,2,1,0,0
22,8394,22,22,2,22,534,0,2,1,0,0
37,3715,37,37,2,22,534,0,2,1,0,0
32,7879,32,32,2,22,534,0,2,1,0,0
51,4037,51,51,2,22,534,0,2,1,0,0
26,3881,26,26,2,22,534,0,2,1,0,0
76,27841,76,76,2,22,534,0,2,1,0,0
26,24152,26,26,2,22,534,0,2,1,0,0
85,4005,85,85,2,22,534,0,2,1,0,0
25,28,25,25,2,22,534,0,2,1,0,0
32,16656,32,32,2,22,534,0,2,1,0,0
27,10881,27,27,2,22,534,0,2,1,0,0
40,28584,40,40,2,22,534,0,2,1,0,0
35,7406,35,35,2,22,534,0,2,1,0,0
38,804,38,38,2,22,534,0,2,1,0,0
48,11786,48,48,2,22,534,0,2,1,0,0
75,3252,75,75,2,22,534,0,2,1,0,0
118,10596,118,118,2,22,534,0,2,1,0,0
0,1730,20000000,0,1,52,52,0,1,0,0,0
35,12017,35,35,2,22,534,0,2,1,0,0
377,23712,377,377,2,22,534,0,2,1,0,0
375,15382,375,375,2,22,534,0,2,1,0,0
19,25,19,19,2,22,534,0,2,1,0,0
151526713,25,19,13658,4,22,534,0,4,2,0,0
23,23,23,23,2,22,534,0,2,1,0,0
40,41490,40,40,2,22,534,0,2,1,0,0
61,8482,24,37,3,22,534,0,3,2,0,0
0,22,20000000,0,1,52,52,0,1,0,0,0
55,44812,55,55,2,22,534,0,2,1,0,0
43,11008,43,43,2,22,534,0,2,1,0,0
35,15965,35,35,2,22,534,0,2,1,0,0
44,3948,44,44,2,22,534,0,2,1,0,0
214,20055,214,214,2,22,534,0,2,1,0,0
38,28497,38,38,2,22,534,0,2,1,0,0
49,15330,49,49,2,22,534,0,2,1,0,0
52,12055,52,52,2,22,534,0,2,1,0,0
24,8132,24,24,2,22,534,0,2,1,0,0
23,17417,23,23,2,22,534,0,2,1,0,0
66,18079,66,66,2,22,534,0,2,1,0,0
86,31776,86,86,2,22,534,0,2,1,0,0
42,20018,42,42,2,22,534,0,2,1,0,0
31,7711,31,31,2,22,534,0,2,1,0,0
49,12477,49,49,2,22,534,0,2,1,0,0
36,3619,36,36,2,22,534,0,2,1,0,0
23,102,23,23,2,22,534,0,2,1,0,0
42,19894,42,42,2,22,534,0,2,1,0,0
101,11942,101,101,2,22,534,0,2,1,0,0
32,11957,32,32,2,22,534,0,2,1,0,0
57,30601,57,57,2,22,534,0,2,1,0,0
124,37684,124,124,2,22,534,0,2,1,0,0
39,12033,39,39,2,22,534,0,2,1,0,0
27,19437,27,27,2,22,534,0,2,1,0,0
402,11819,402,402,2,22,534,0,2,1,0,0
152044743,39750,17,30,4,22,534,0,4,2,0,0
152044743,39750,20000000,0,0,22,534,0,0,0,0,0
36,19813,36,36,2,22,534,0,2,1,0,0
31,27516,31,31,2,22,534,0,2,1,0,0
32,5204,32,32,2,22,534,0,2,1,0,0
57,4419,57,57,2,22,534,0,2,1,0,0
37,36251,37,37,2,22,534,0,2,1,0,0
29,6400,29,29,2,22,534,0,2,1,0,0
36,8076,36,36,2,22,534,0,2,1,0,0
105,16277,105,105,2,22,534,0,2,1,0,0
33,4780,33,33,2,22,534,0,2,1,0,0
719,10039,719,719,2,22,534,0,2,1,0,0
1774,3981,1774,1774,2,22,534,0,2,1,0,0
39,10332,39,39,2,22,534,0,2,1,0,0
37,19920,37,37,2,22,534,0,2,1,0,0
36,3227,36,36,2,22,534,0,2,1,0,0
29960346,58148,9,15013218,752,22,534,0,752,1,150,150
34,6472,34,34,2,22,534,0,2,1,0,0
26,37932,26,26,2,22,534,0,2,1,0,0
25,25475,25,25,2,22,534,0,2,1,0,0
26,24677,26,26,2,22,534,0,2,1,0,0
27,3623,27,27,2,22,534,0,2,1,0,0
182340941,3623,17,114,4,22,534,0,4,2,0,0
18,12606,18,18,2,22,534,0,2,1,0,0
17,15774,17,17,2,22,534,0,2,1,0,0
24,11198,8,16,3,22,534,0,3,2,0,0
182380589,11198,8,16,4,22,534,0,4,2,0,0
17,16432,17,17,2,22,534,0,2,1,0,0
20,3492,20,20,2,22,534,0,2,1,0,0
23,7232,23,23,2,22,534,0,2,1,0,0
17,8521,17,17,2,22,534,0,2,1,0,0
16,3490,16,16,2,22,534,0,2,1,0,0
182441489,3490,16,4959,4,22,534,0,4,2,0,0
23,4191,23,23,2,22,534,0,2,1,0,0
24,3116,24,24,2,22,534,0,2,1,0,0
39,32065,15,24,3,22,534,0,3,2,0,0
0,15,20000000,0,1,52,52,0,1,0,0,0
94,6226,94,94,2,22,534,0,2,1,0,0
39,9696,14,25,3,22,534,0,3,2,0,0
0,14,20000000,0,1,52,52,0,1,0,0,0
27,7481,27,27,2,22,534,0,2,1,0,0
69,4154,69,69,2,22,534,0,2,1,0,0
35,4000,35,35,2,22,534,0,2,1,0,0
30,19764,30,30,2,22,534,0,2,1,0,0
27,4055,27,27,2,22,534,0,2,1,0,0
34,5073,34,34,2,22,534,0,2,1,0,0
25,3220,25,25,2,22,534,0,2,1,0,0
31,3611,31,31,2,22,534,0,2,1,0,0
28,15387,28,28,2,22,534,0,2,1,0,0
16,18,16,16,2,22,534,0,2,1,0,0
34,20751,34,34,2,22,534,0,2,1,0,0
127,1832,127,127,2,22,534,0,2,1,0,0
32,1794,32,32,2,22,534,0,2,1,0,0
19,19,19,19,2,22,534,0,2,1,0,0
36,3814,36,36,2,22,534,0,2,1,0,0
34,8336,34,34,2,22,534,0,2,1,0,0
35,7683,35,35,2,22,534,0,2,1,0,0
49,8500,17,32,3,22,534,0,3,2,0,0
0,21,20000000,0,1,52,52,0,1,0,0,0
182632611,21,133,3222,3,22,534,0,3,1,0,0
22,17920,22,22,2,22,534,0,2,1,0,0
47,10533,16,31,3,22,534,0,3,2,0,0
0,17,20000000,0,1,52,52,0,1,0,0,0
29,7363,29,29,2,22,534,0,2,1,0,0
21,20954,21,21,2,22,534,0,2,1,0,0
29,3452,29,29,2,22,534,0,2,1,0,0
182696553,3533,22,73,4,22,534,0,4,2,0,0
182696553,3533,20000000,0,0,22,534,0,0,0,0,0
30,15901,30,30,2,22,534,0,2,1,0,0
44,8600,44,44,2,22,534,0,2,1,0,0
21,4195,21,21,2,22,534,0,2,1,0,0
9,11,9,9,2,22,534,0,2,1,0,0
52,3158,52,3823,3,22,534,0,3,2,0,0
21,34,19,21,3,22,534,0,3,1,0,0
182732552,34,20000000,0,0,22,534,0,0,0,0,0
22,8049,22,22,2,22,534,0,2,1,0,0
46,12021,17,29,3,22,534,0,3,2,0,0
0,15,20000000,0,1,52,52,0,1,0,0,0
53,7957,20,33,3,22,534,0,3,2,0,0
0,72,20000000,0,1,52,52,0,1,0,0,0
20,7721,20,20,2,22,534,0,2,1,0,0
19,158,19,6555,3,22,534,0,3,2,0,0
0,39,20000000,0,1,52,52,0,1,0,0,0
29,1272,29,4310,4,22,534,0,4,3,0,0
182780961,1272,22,4310,5,22,534,0,5,3,0,0
0,21,20000000,0,1,52,52,0,1,0,0,0
182787151,21,25,6115,3,22,534,0,3,1,0,0
0,5320,20000000,0,1,52,52,0,1,0,0,0
0,4207,20000000,0,1,52,52,0,1,0,0,0
182796725,4207,16,31,3,22,534,0,3,1,0,0
3777,4207,16,3777,4,22,534,0,4,1,0,0
182796811,4207,16,3777,6,22,534,0,6,2,0,0
7677,4207,16,3900,7,22,534,0,7,2,0,0
0,4038,20000000,0,1,52,52,0,1,0,0,0
0,4472,20000000,0,1,52,52,0,1,0,0,0
182813062,4472,17,47,4,22,534,0,4,2,0,0
47,4472,16,47,5,22,534,0,5,2,0,0
0,11360,20000000,0,1,52,52,0,1,0,0,0
182824496,11360,27,27,2,52,52,0,2,0,0,0
17,17,17,17,2,22,534,0,2,1,0,0
18,203,18,18,2,22,534,0,2,1,0,0
0,7743,20000000,0,1,52,52,0,1,0,0,0
0,33,20000000,0,1,52,52,0,1,0,0,0
130,4477,130,130,2,22,534,0,2,1,0,0
0,11358,20000000,0,1,52,52,0,1,0,0,0
23,111,23,23,2,22,534,0,2,1,0,0
0,15775,20000000,0,1,52,52,0,1,0,0,0
56,90,56,56,2,22,534,0,2,1,0,0
46,3957,46,46,2,22,534,0,2,1,0,0
29,32350,29,29,2,22,534,0,2,1,0,0
30,3652,30,30,2,22,534,0,2,1,0,0
39,32087,39,39,2,22,534,0,2,1,0,0
39,14124,39,39,2,22,534,0,2,1,0,0
30,22295,30,3259,3,22,534,0,3,2,0,0
0,29,20000000,0,1,52,52,0,1,0,0,0
21,24034,21,21,2,22,534,0,2,1,0,0
38,4885,38,38,2,22,534,0,2,1,0,0
24,35847,24,24,2,22,534,0,2,1,0,0
98,3235,98,98,2,22,534,0,2,1,0,0
40,39273,40,40,2,22,534,0,2,1,0,0
20,21,20,20,2,22,534,0,2,1,0,0
39,17605,39,39,2,22,534,0,2,1,0,0
38,7295,38,38,2,22,534,0,2,1,0,0
46,8365,46,46,2,22,534,0,2,1,0,0
39,7381,39,39,2,22,534,0,2,1,0,0
33,20210,33,33,2,22,534,0,2,1,0,0
49,7584,49,49,2,22,534,0,2,1,0,0
33,8468,33,33,2,22,534,0,2,1,0,0
42,11776,42,42,2,22,534,0,2,1,0,0
36,31780,36,36,2,22,534,0,2,1,0,0
37,2401,37,37,2,22,534,0,2,1,0,0
33,21708,33,33,2,22,534,0,2,1,0,0
18,18,18,18,2,22,534,0,2,1,0,0
39,3446,39,39,2,22,534,0,2,1,0,0
34,60375,34,34,2,22,534,0,2,1,0,0
38,16277,38,38,2,22,534,0,2,1,0,0
128,3323,128,128,2,22,534,0,2,1,0,0
42,3949,42,42,2,22,534,0,2,1,0,0
21,24681,21,21,2,22,534,0,2,1,0,0
36,3113,36,36,2,22,534,0,2,1,0,0
83,20006,83,83,2,22,534,0,2,1,0,0
24,11886,24,24,2,22,534,0,2,1,0,0
83,3859,83,83,2,22,534,0,2,1,0,0
43,6828,43,43,2,22,534,0,2,1,0,0
25,13118,25,25,2,22,534,0,2,1,0,0
33,3975,33,33,2,22,534,0,2,1,0,0
42,19572,42,42,2,22,534,0,2,1,0,0
24,40149,24,24,2,22,534,0,2,1,0,0
33,12865,33,33,2,22,534,0,2,1,0,0
35,15075,35,35,2,22,534,0,2,1,0,0
34,8963,34,34,2,22,534,0,2,1,0,0
37,35571,37,37,2,22,534,0,2,1,0,0
32,22705,32,32,2,22,534,0,2,1,0,0
50,17,50,50,2,22,534,0,2,1,0,0
30,33187,30,30,2,22,534,0,2,1,0,0
28,4308,28,28,2,22,534,0,2,1,0,0
59,7507,22,37,3,22,534,0,3,2,0,0
0,23,20000000,0,1,52,52,0,1,0,0,0
34,24452,34,34,2,22,534,0,2,1,0,0
25,23929,25,25,2,22,534,0,2,1,0,0
90,3583,90,90,2,22,534,0,2,1,0,0
36,7524,36,36,2,22,534,0,2,1,0,0
29,12079,29,29,2,22,534,0,2,1,0,0
28,25004,28,28,2,22,534,0,2,1,0,0
35,8122,35,35,2,22,534,0,2,1,0,0
51,11461,16,35,3,22,534,0,3,2,0,0
0,17,20000000,0,1,52,52,0,1,0,0,0
25,15182,25,25,2,22,534,0,2,1,0,0
26,28143,26,26,2,22,534,0,2,1,0,0
75,11735,75,75,2,22,534,0,2,1,0,0
34,12869,34,34,2,22,534,0,2,1,0,0
25,7464,25,25,2,22,534,0,2,1,0,0
26,16483,26,26,2,22,534,0,2,1,0,0
104,45310,104,104,2,22,534,0,2,1,0,0
32,5905,32,32,2,22,534,0,2,1,0,0
41,42094,41,41,2,22,534,0,2,1,0,0
29606662,335748,9,15019646,752,22,534,0,752,1,150,150
29,32407,29,29,2,22,534,0,2,1,0,0
44,35603,44,44,2,22,534,0,2,1,0,0
25,3153,25,25,2,22,534,0,2,1,0,0
30,4030,30,30,2,22,534,0,2,1,0,0
21,13151,21,21,2,22,534,0,2,1,0,0
17,19834,17,157,3,22,534,0,3,2,0,0
0,14,20000000,0,1,52,52,0,1,0,0,0
214,2954,214,214,2,22,534,0,2,1,0,0
38,7556,14,24,3,22,534,0,3,2,0,0
0,14,20000000,0,1,52,52,0,1,0,0,0
213972568,14,26,3875,3,22,534,0,3,1,0,0
21,25070,21,21,2,22,534,0,2,1,0,0
30,2906,30,30,2,22,534,0,2,1,0,0
19,19,19,19,2,22,534,0,2,1,0,0
43,16767,43,43,2,22,534,0,2,1,0,0
69,3090,69,69,2,22,534,0,2,1,0,0
24,4323,24,3860,3,22,534,0,3,2,0,0
15,35,15,15,2,22,534,0,2,1,0,0
0,13,20000000,0,1,52,52,0,1,0,0,0
214032672,13,28,3772,3,22,534,0,3,1,0,0
1045,3843,1045,1045,2,22,534,0,2,1,0,0
51,12217,51,51,2,22,534,0,2,1,0,0
32,3771,32,32,2,22,534,0,2,1,0,0
35,3888,35,35,2,22,534,0,2,1,0,0
59,4055,26,33,3,22,534,0,3,2,0,0
0,17,20000000,0,1,52,52,0,1,0,0,0
24,21924,24,24,2,22,534,0,2,1,0,0
48,1795,13,22,4,22,534,0,4,3,0,0
0,11,20000000,0,1,52,52,0,1,0,0,0
0,12,20000000,0,1,52,52,0,1,0,0,0
33,8248,33,33,2,22,534,0,2,1,0,0
26,1838,26,26,2,22,534,0,2,1,0,0
45,5867,18,27,3,22,534,0,3,2,0,0
0,17,20000000,0,1,52,52,0,1,0,0,0
80,15933,22,35,4,22,534,0,4,3,0,0
0,24,20000000,0,1,52,52,0,1,0,0,0
0,27,20000000,0,1,52,52,0,1,0,0,0
24,3834,24,24,2,22,534,0,2,1,0,0
22,347,22,22,2,22,534,0,2,1,0,0
28,8056,28,28,2,22,534,0,2,1,0,0
33,3714,33,33,2,22,534,0,2,1,0,0
22,23,22,22,2,22,534,0,2,1,0,0
25,11812,25,25,2,22,534,0,2,1,0,0
27,7840,27,27,2,22,534,0,2,1,0,0
0,3981,36,36,2,22,534,0,2,1,0,0
